id,country,language,treatment,age,gender,gender_text,education,political_ideology,religiosity,subjective_SES,AI_familiarity,AI_frequency,AI_trustworthy,order,dilemma,advisor,advice,trustworthy,blame,trust_other_issues,surprise,humanlike,judgement_pre,judgement_post,confidence_pre,confidence_post,comprehension_check
85,Brazil,PT,AI,43,Male,NA,8,7,5,8,5,4,2,1,Bike,ETHIC-AI,Deontological,3,5,3,6,3,0.68,0.84,4,6,Correct
85,Brazil,PT,AI,43,Male,NA,8,7,5,8,5,4,2,2,Baby,VIRTUE-BOT,Utilitarian,2,7,3,6,2,0.25,0.18,6,6,Correct
86,Brazil,PT,Human,46,Male,NA,6,1,4,6,6,4,5,1,Baby,Dr. Smith,Utilitarian,6,2,6,2,5,0.79,0.84,4,5,Correct
86,Brazil,PT,Human,46,Male,NA,6,1,4,6,6,4,5,2,Bike,Dr. Thompson,Deontological,2,4,3,6,5,0.88,0.83,5,3,Correct
87,Brazil,PT,AI,20,Male,NA,4,4,1,4,7,4,4,1,Bike,VIRTUE-BOT,Utilitarian,3,5,3,7,1,0,0.02,5,7,Correct
87,Brazil,PT,AI,20,Male,NA,4,4,1,4,7,4,4,2,Baby,ETHIC-AI,Deontological,3,6,3,6,1,0.01,0.04,7,6,Incorrect
88,Brazil,PT,AI,28,Female,NA,6,5,6,8,6,3,5,1,Bike,ETHIC-AI,Deontological,7,1,7,1,3,0,0,6,7,Correct
88,Brazil,PT,AI,28,Female,NA,6,5,6,8,6,3,5,2,Baby,VIRTUE-BOT,Utilitarian,1,6,1,7,1,0,0,7,7,Correct
89,Brazil,PT,AI,33,Male,NA,4,3,5,4,5,3,5,1,Bike,VIRTUE-BOT,Deontological,7,1,2,1,5,0.01,0,6,6,Correct
89,Brazil,PT,AI,33,Male,NA,4,3,5,4,5,3,5,2,Baby,ETHIC-AI,Utilitarian,1,7,1,2,2,0,0,7,7,Correct
90,Brazil,PT,Human,19,Female,NA,5,2,1,4,5,2,3,1,Bike,Dr. Smith,Utilitarian,5,4,4,1,5,0.35,0.36,3,3,Correct
90,Brazil,PT,Human,19,Female,NA,5,2,1,4,5,2,3,2,Baby,Dr. Thompson,Deontological,4,4,4,5,4,0.67,0.68,6,6,Correct
91,Brazil,PT,Human,41,Male,NA,4,6,6,7,6,4,6,1,Baby,Dr. Smith,Deontological,6,5,6,6,6,0.9,0.19,5,5,Correct
91,Brazil,PT,Human,41,Male,NA,4,6,6,7,6,4,6,2,Bike,Dr. Thompson,Utilitarian,7,1,7,6,7,0.11,0.04,6,7,Incorrect
92,Brazil,PT,AI,27,Female,NA,6,7,6,5,4,2,3,1,Bike,VIRTUE-BOT,Utilitarian,5,3,5,4,4,0.91,1,6,7,Correct
92,Brazil,PT,AI,27,Female,NA,6,7,6,5,4,2,3,2,Baby,ETHIC-AI,Deontological,7,1,6,4,5,0,0,7,7,Correct
93,Brazil,PT,AI,35,Female,NA,6,5,6,6,6,3,5,1,Baby,ETHIC-AI,Utilitarian,6,3,7,6,5,0.91,0.9,5,7,Correct
93,Brazil,PT,AI,35,Female,NA,6,5,6,6,6,3,5,2,Bike,VIRTUE-BOT,Deontological,7,2,7,7,7,0.15,0,6,7,Correct
94,Brazil,PT,Human,44,Female,NA,5,7,7,4,6,3,5,1,Baby,Dr. Thompson,Utilitarian,1,3,1,6,1,0.26,0,3,7,Correct
94,Brazil,PT,Human,44,Female,NA,5,7,7,4,6,3,5,2,Bike,Dr. Smith,Deontological,7,2,5,6,7,1,1,7,7,Incorrect
95,Brazil,PT,Human,25,Female,NA,8,1,4,9,7,3,6,1,Baby,Dr. Thompson,Utilitarian,2,7,1,7,1,0.01,0,7,7,Correct
95,Brazil,PT,Human,25,Female,NA,8,1,4,9,7,3,6,2,Bike,Dr. Smith,Deontological,7,2,6,2,7,0.19,0.04,5,5,Correct
96,Brazil,PT,AI,29,Female,NA,4,4,7,5,4,2,4,1,Bike,ETHIC-AI,Deontological,7,7,1,7,1,0,0,7,7,Incorrect
96,Brazil,PT,AI,29,Female,NA,4,4,7,5,4,2,4,2,Baby,VIRTUE-BOT,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
97,Brazil,PT,Human,38,Male,NA,6,5,4,5,4,3,4,1,Bike,Dr. Smith,Utilitarian,7,1,7,5,7,1,1,7,7,Correct
97,Brazil,PT,Human,38,Male,NA,6,5,4,5,4,3,4,2,Baby,Dr. Thompson,Deontological,4,7,2,7,1,1,1,7,7,Incorrect
98,Brazil,PT,AI,36,Female,NA,4,5,4,6,6,4,6,1,Baby,VIRTUE-BOT,Utilitarian,4,4,6,6,5,0.37,0.57,4,5,Correct
98,Brazil,PT,AI,36,Female,NA,4,5,4,6,6,4,6,2,Bike,ETHIC-AI,Deontological,4,4,6,6,5,0.61,0.56,4,4,Correct
99,Brazil,PT,Human,59,Female,NA,4,7,7,4,4,2,4,1,Baby,Dr. Thompson,Deontological,5,3,6,4,6,0.41,0.23,4,5,Correct
99,Brazil,PT,Human,59,Female,NA,4,7,7,4,4,2,4,2,Bike,Dr. Smith,Utilitarian,4,3,4,4,4,0.48,0.53,4,4,Correct
100,Brazil,PT,AI,29,Female,NA,6,4,4,6,7,5,6,1,Bike,ETHIC-AI,Utilitarian,5,2,7,2,1,1,1,7,7,Correct
100,Brazil,PT,AI,29,Female,NA,6,4,4,6,7,5,6,2,Baby,VIRTUE-BOT,Deontological,3,5,5,4,1,1,1,7,7,Correct
101,Brazil,PT,Human,43,Female,NA,8,1,7,9,7,5,7,1,Baby,Dr. Thompson,Deontological,7,1,7,7,7,0,0,7,7,Correct
101,Brazil,PT,Human,43,Female,NA,8,1,7,9,7,5,7,2,Bike,Dr. Smith,Utilitarian,7,1,7,1,7,1,1,7,7,Correct
102,Brazil,PT,Human,25,Female,NA,5,4,4,7,7,5,6,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0.01,7,7,Correct
102,Brazil,PT,Human,25,Female,NA,5,4,4,7,7,5,6,2,Bike,Dr. Smith,Utilitarian,6,2,5,2,7,1,1,4,5,Correct
103,Brazil,PT,Human,35,Female,NA,8,6,1,9,7,4,7,1,Bike,Dr. Smith,Deontological,7,1,6,3,6,0.47,0.01,1,6,Correct
103,Brazil,PT,Human,35,Female,NA,8,6,1,9,7,4,7,2,Baby,Dr. Thompson,Utilitarian,1,6,1,7,2,0.01,0,7,7,Correct
104,Brazil,PT,Human,52,Female,NA,8,4,6,8,5,4,5,1,Bike,Dr. Smith,Utilitarian,7,6,6,2,6,0.76,0.91,6,6,Correct
104,Brazil,PT,Human,52,Female,NA,8,4,6,8,5,4,5,2,Baby,Dr. Thompson,Deontological,5,5,5,3,3,0.83,0.79,6,5,Incorrect
105,Brazil,PT,Human,46,Female,NA,6,4,2,6,5,3,4,1,Bike,Dr. Smith,Deontological,1,6,1,7,5,1,1,7,7,Correct
105,Brazil,PT,Human,46,Female,NA,6,4,2,6,5,3,4,2,Baby,Dr. Thompson,Utilitarian,3,2,4,1,5,0,0,5,7,Correct
106,Brazil,PT,AI,22,Female,NA,4,4,7,5,5,3,5,1,Baby,VIRTUE-BOT,Utilitarian,1,1,4,5,4,0.09,0.03,3,1,Incorrect
106,Brazil,PT,AI,22,Female,NA,4,4,7,5,5,3,5,2,Bike,ETHIC-AI,Deontological,5,5,5,6,4,0.14,0.07,4,7,Correct
107,Brazil,PT,AI,18,Female,NA,4,4,7,8,7,4,6,1,Bike,VIRTUE-BOT,Utilitarian,7,6,7,7,1,0,0.07,6,7,Incorrect
107,Brazil,PT,AI,18,Female,NA,4,4,7,8,7,4,6,2,Baby,ETHIC-AI,Deontological,7,1,7,7,1,0,0,7,7,Correct
108,Brazil,PT,Human,47,Female,NA,8,2,7,4,6,3,3,1,Baby,Dr. Thompson,Deontological,5,1,5,3,6,0.35,0.13,1,6,Correct
108,Brazil,PT,Human,47,Female,NA,8,2,7,4,6,3,3,2,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0.2,0.12,6,1,Correct
109,Brazil,PT,Human,42,Female,NA,8,7,6,4,4,3,3,1,Baby,Dr. Smith,Deontological,7,2,6,3,5,0,0,3,6,Correct
109,Brazil,PT,Human,42,Female,NA,8,7,6,4,4,3,3,2,Bike,Dr. Thompson,Utilitarian,2,6,2,6,2,0,0.13,7,6,Correct
110,Brazil,PT,Human,18,Male,NA,4,4,6,5,4,3,6,1,Bike,Dr. Thompson,Utilitarian,7,5,7,5,7,0,0,7,7,Incorrect
110,Brazil,PT,Human,18,Male,NA,4,4,6,5,4,3,6,2,Baby,Dr. Smith,Deontological,6,5,5,5,5,0,0,7,7,Correct
111,Brazil,PT,Human,31,Female,NA,6,4,5,5,2,1,3,1,Baby,Dr. Smith,Utilitarian,4,1,3,1,3,0,0,5,4,Correct
111,Brazil,PT,Human,31,Female,NA,6,4,5,5,2,1,3,2,Bike,Dr. Thompson,Deontological,5,1,5,5,6,0,0,4,6,Correct
112,Brazil,PT,AI,53,Female,NA,8,4,4,8,7,5,6,1,Baby,ETHIC-AI,Deontological,7,7,7,5,7,0,0.01,7,7,Correct
112,Brazil,PT,AI,53,Female,NA,8,4,4,8,7,5,6,2,Bike,VIRTUE-BOT,Utilitarian,6,5,4,7,4,0,0.85,7,4,Correct
113,Brazil,PT,Human,36,Male,NA,8,4,5,5,5,4,6,1,Bike,Dr. Thompson,Deontological,7,3,3,5,3,0,0,7,5,Correct
113,Brazil,PT,Human,36,Male,NA,8,4,5,5,5,4,6,2,Baby,Dr. Smith,Utilitarian,6,4,4,6,3,0.69,0.71,5,6,Correct
114,Brazil,PT,AI,45,Female,NA,8,7,6,7,6,4,6,1,Baby,ETHIC-AI,Utilitarian,5,4,5,5,4,0.84,0.54,5,4,Correct
114,Brazil,PT,AI,45,Female,NA,8,7,6,7,6,4,6,2,Bike,VIRTUE-BOT,Deontological,4,5,5,4,5,0.7,0.31,4,5,Correct
115,Brazil,PT,Human,39,Female,NA,8,7,4,7,6,2,7,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0.07,0.02,7,7,Correct
115,Brazil,PT,Human,39,Female,NA,8,7,4,7,6,2,7,2,Bike,Dr. Smith,Utilitarian,7,1,7,7,7,1,1,4,7,Correct
116,Brazil,PT,Human,42,Female,NA,4,7,4,6,7,3,7,1,Bike,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
116,Brazil,PT,Human,42,Female,NA,4,7,4,6,7,3,7,2,Baby,Dr. Smith,Utilitarian,4,7,4,7,1,0,0,7,7,Correct
117,Brazil,PT,AI,26,Female,NA,5,4,4,3,7,5,5,1,Bike,ETHIC-AI,Utilitarian,4,1,4,1,5,0.18,0.04,5,6,Correct
117,Brazil,PT,AI,26,Female,NA,5,4,4,3,7,5,5,2,Baby,VIRTUE-BOT,Deontological,7,1,7,1,7,0,0,7,7,Correct
118,Brazil,PT,AI,51,Male,NA,8,5,6,7,7,4,6,1,Baby,ETHIC-AI,Utilitarian,4,6,5,7,1,0.09,1,6,7,Correct
118,Brazil,PT,AI,51,Male,NA,8,5,6,7,7,4,6,2,Bike,VIRTUE-BOT,Deontological,7,7,7,7,1,1,0.01,6,7,Correct
119,Brazil,PT,Human,32,Female,NA,5,4,4,7,6,4,6,1,Bike,Dr. Smith,Deontological,2,2,2,3,2,0.92,1,7,7,Correct
119,Brazil,PT,Human,32,Female,NA,5,4,4,7,6,4,6,2,Baby,Dr. Thompson,Utilitarian,6,1,7,1,7,1,1,3,6,Correct
120,Brazil,PT,AI,58,Female,NA,6,4,6,4,5,4,5,1,Bike,ETHIC-AI,Deontological,7,5,7,7,7,0.17,0.02,5,7,Correct
120,Brazil,PT,AI,58,Female,NA,6,4,6,4,5,4,5,2,Baby,VIRTUE-BOT,Utilitarian,4,5,4,6,3,0,0.02,7,7,Correct
121,Brazil,PT,AI,40,Female,NA,8,7,4,8,6,5,6,1,Baby,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
121,Brazil,PT,AI,40,Female,NA,8,7,4,8,6,5,6,2,Bike,VIRTUE-BOT,Deontological,7,1,7,1,7,0,0,7,7,Correct
122,Brazil,PT,Human,25,Female,NA,4,4,7,5,5,3,6,1,Bike,Dr. Thompson,Deontological,7,1,7,4,5,0.22,0.19,4,5,Correct
122,Brazil,PT,Human,25,Female,NA,4,4,7,5,5,3,6,2,Baby,Dr. Smith,Utilitarian,1,7,1,7,1,1,0.01,7,7,Correct
123,Brazil,PT,Human,44,Male,NA,7,3,5,4,4,3,4,1,Bike,Dr. Smith,Utilitarian,1,7,1,7,4,0.04,0.03,7,7,Correct
123,Brazil,PT,Human,44,Male,NA,7,3,5,4,4,3,4,2,Baby,Dr. Thompson,Deontological,7,1,7,1,6,0,0,7,7,Correct
124,Brazil,PT,Human,18,Female,NA,4,4,5,6,4,2,3,1,Baby,Dr. Smith,Deontological,6,5,4,6,7,1,0.11,7,4,Correct
124,Brazil,PT,Human,18,Female,NA,4,4,5,6,4,2,3,2,Bike,Dr. Thompson,Utilitarian,5,7,4,5,7,0.23,0.79,5,5,Incorrect
125,Brazil,PT,Human,32,Female,NA,4,4,7,6,7,5,7,1,Bike,Dr. Smith,Utilitarian,4,3,4,7,7,0.51,1,7,7,Correct
125,Brazil,PT,Human,32,Female,NA,4,4,7,6,7,5,7,2,Baby,Dr. Thompson,Deontological,7,1,7,7,7,0.52,0,7,7,Correct
126,Brazil,PT,AI,35,Female,NA,6,7,4,8,7,4,6,1,Bike,VIRTUE-BOT,Deontological,7,1,7,7,4,1,0.24,6,7,Correct
126,Brazil,PT,AI,35,Female,NA,6,7,4,8,7,4,6,2,Baby,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
127,Brazil,PT,Human,57,Male,NA,2,7,3,4,3,3,4,1,Baby,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
127,Brazil,PT,Human,57,Male,NA,2,7,3,4,3,3,4,2,Bike,Dr. Smith,Utilitarian,1,7,1,5,4,0,0,7,7,Incorrect
128,Brazil,PT,AI,21,Female,NA,5,4,6,5,1,2,7,1,Bike,VIRTUE-BOT,Utilitarian,5,5,5,7,1,0.01,0,5,2,Incorrect
128,Brazil,PT,AI,21,Female,NA,5,4,6,5,1,2,7,2,Baby,ETHIC-AI,Deontological,5,5,1,1,7,0.03,0,7,7,Correct
129,Brazil,PT,Human,46,Female,NA,8,3,4,6,4,2,4,1,Baby,Dr. Smith,Deontological,5,1,5,2,6,0,0,7,7,Correct
129,Brazil,PT,Human,46,Female,NA,8,3,4,6,4,2,4,2,Bike,Dr. Thompson,Utilitarian,4,4,4,4,4,0.09,0.12,5,5,Correct
130,Brazil,PT,Human,38,Female,NA,6,1,2,7,7,4,6,1,Baby,Dr. Smith,Deontological,6,1,6,2,5,0.01,0,7,7,Correct
130,Brazil,PT,Human,38,Female,NA,6,1,2,7,7,4,6,2,Bike,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
131,Brazil,PT,Human,55,Female,NA,6,4,6,8,6,4,6,1,Baby,Dr. Smith,Utilitarian,6,7,7,1,7,0,1,7,3,Correct
131,Brazil,PT,Human,55,Female,NA,6,4,6,8,6,4,6,2,Bike,Dr. Thompson,Deontological,4,4,6,4,7,1,1,6,5,Correct
132,Brazil,PT,AI,48,Female,NA,5,2,5,5,5,4,5,1,Baby,VIRTUE-BOT,Deontological,5,7,6,1,1,0,0,7,7,Correct
132,Brazil,PT,AI,48,Female,NA,5,2,5,5,5,4,5,2,Bike,ETHIC-AI,Utilitarian,1,7,3,1,1,0,0,7,7,Correct
133,Brazil,PT,AI,28,Female,NA,6,4,7,6,5,3,5,1,Bike,ETHIC-AI,Utilitarian,6,5,6,6,6,0.9,0.76,5,4,Correct
133,Brazil,PT,AI,28,Female,NA,6,4,7,6,5,3,5,2,Baby,VIRTUE-BOT,Deontological,7,7,7,1,7,0.14,0.06,7,7,Correct
134,Brazil,PT,Human,35,Female,NA,8,1,4,7,7,5,4,1,Bike,Dr. Smith,Utilitarian,3,7,5,7,1,0,0.15,7,7,Correct
134,Brazil,PT,Human,35,Female,NA,8,1,4,7,7,5,4,2,Baby,Dr. Thompson,Deontological,5,5,6,1,7,0.78,0.73,7,5,Correct
135,Brazil,PT,Human,56,Female,NA,6,4,6,6,4,2,7,1,Baby,Dr. Smith,Deontological,5,2,6,1,6,0.1,0.07,7,7,Correct
135,Brazil,PT,Human,56,Female,NA,6,4,6,6,4,2,7,2,Bike,Dr. Thompson,Utilitarian,6,2,6,2,6,0.76,0.81,6,7,Correct
136,Brazil,PT,AI,31,Female,NA,4,4,3,5,7,3,4,1,Bike,ETHIC-AI,Deontological,7,4,6,7,1,1,0,6,7,Correct
136,Brazil,PT,AI,31,Female,NA,4,4,3,5,7,3,4,2,Baby,VIRTUE-BOT,Utilitarian,4,7,1,7,1,0,1,7,7,Correct
137,Brazil,PT,Human,30,Male,NA,4,3,2,7,7,4,7,1,Baby,Dr. Smith,Utilitarian,6,3,7,1,5,0.8,0.78,3,6,Correct
137,Brazil,PT,Human,30,Male,NA,4,3,2,7,7,4,7,2,Bike,Dr. Thompson,Deontological,6,2,7,1,7,0.31,0.1,1,5,Correct
138,Brazil,PT,AI,29,Female,NA,6,4,4,6,7,5,7,1,Bike,VIRTUE-BOT,Utilitarian,2,5,5,1,1,0.22,0.3,6,5,Incorrect
138,Brazil,PT,AI,29,Female,NA,6,4,4,6,7,5,7,2,Baby,ETHIC-AI,Deontological,6,1,5,5,5,0.19,0.03,6,6,Correct
139,Brazil,PT,AI,33,Male,NA,4,4,6,9,5,4,5,1,Baby,ETHIC-AI,Deontological,5,5,4,4,5,NA,0.38,5,2,Correct
139,Brazil,PT,AI,33,Male,NA,4,4,6,9,5,4,5,2,Bike,VIRTUE-BOT,Utilitarian,3,3,3,2,3,0.5,0.52,3,2,Incorrect
140,Brazil,PT,AI,31,Female,NA,8,6,5,7,7,5,6,1,Bike,ETHIC-AI,Deontological,7,1,7,1,7,0.05,0,5,7,Correct
140,Brazil,PT,AI,31,Female,NA,8,6,5,7,7,5,6,2,Baby,VIRTUE-BOT,Utilitarian,5,7,2,7,2,0.01,0,7,7,Correct
141,Brazil,PT,Human,50,Female,NA,8,1,5,7,5,4,4,1,Baby,Dr. Thompson,Deontological,7,1,1,7,1,0,NA,7,7,Correct
141,Brazil,PT,Human,50,Female,NA,8,1,5,7,5,4,4,2,Bike,Dr. Smith,Utilitarian,7,4,4,4,4,NA,1,7,4,Correct
142,Brazil,PT,Human,31,Female,NA,5,7,7,7,6,4,4,1,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
142,Brazil,PT,Human,31,Female,NA,5,7,7,7,6,4,4,2,Bike,Dr. Smith,Deontological,7,1,7,3,7,1,0.01,6,7,Correct
143,Brazil,PT,AI,33,Female,NA,8,1,7,7,7,5,6,1,Baby,ETHIC-AI,Deontological,1,7,1,7,1,0,0,7,7,Correct
143,Brazil,PT,AI,33,Female,NA,8,1,7,7,7,5,6,2,Bike,VIRTUE-BOT,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
144,Brazil,PT,Human,44,Female,NA,6,4,4,4,4,2,5,1,Bike,Dr. Thompson,Deontological,2,7,1,7,1,1,1,7,7,Correct
144,Brazil,PT,Human,44,Female,NA,6,4,4,4,4,2,5,2,Baby,Dr. Smith,Utilitarian,1,7,1,7,1,0.01,0,7,7,Correct
145,Brazil,PT,Human,31,Male,NA,4,4,4,5,5,4,5,1,Baby,Dr. Smith,Deontological,6,1,6,5,5,0.65,0,3,7,Correct
145,Brazil,PT,Human,31,Male,NA,4,4,4,5,5,4,5,2,Bike,Dr. Thompson,Utilitarian,5,4,4,6,4,0.01,0.29,5,5,Correct
146,Brazil,PT,AI,49,Female,NA,4,7,1,5,1,2,1,1,Baby,VIRTUE-BOT,Deontological,1,7,1,7,1,0,0,7,7,Incorrect
146,Brazil,PT,AI,49,Female,NA,4,7,1,5,1,2,1,2,Bike,ETHIC-AI,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
147,Brazil,PT,AI,32,Female,NA,8,1,1,10,7,5,3,1,Baby,VIRTUE-BOT,Deontological,5,7,2,7,1,1,1,2,6,Correct
147,Brazil,PT,AI,32,Female,NA,8,1,1,10,7,5,3,2,Bike,ETHIC-AI,Utilitarian,1,7,1,7,1,0.03,0,7,7,Correct
148,Brazil,PT,Human,24,Male,NA,4,5,5,10,6,4,6,1,Bike,Dr. Thompson,Deontological,7,6,6,6,6,0.56,0.53,7,6,Correct
148,Brazil,PT,Human,24,Male,NA,4,5,5,10,6,4,6,2,Baby,Dr. Smith,Utilitarian,6,6,6,6,6,0.52,0.53,6,5,Incorrect
149,Brazil,PT,AI,28,Male,NA,6,1,1,3,6,3,5,1,Baby,ETHIC-AI,Utilitarian,5,4,4,4,4,0.78,0.62,5,5,Correct
149,Brazil,PT,AI,28,Male,NA,6,1,1,3,6,3,5,2,Bike,VIRTUE-BOT,Deontological,6,2,6,4,3,0.76,0.7,4,5,Incorrect
150,Brazil,PT,AI,59,Male,NA,6,3,1,7,5,3,5,1,Baby,VIRTUE-BOT,Utilitarian,4,4,4,4,4,0.51,1,1,1,Correct
150,Brazil,PT,AI,59,Male,NA,6,3,1,7,5,3,5,2,Bike,ETHIC-AI,Deontological,5,5,4,5,6,0.54,0.18,1,4,Correct
151,Brazil,PT,AI,53,Male,NA,6,4,3,5,6,5,5,1,Bike,VIRTUE-BOT,Utilitarian,6,2,5,6,4,0.77,0.77,5,6,Correct
151,Brazil,PT,AI,53,Male,NA,6,4,3,5,6,5,5,2,Baby,ETHIC-AI,Deontological,6,1,6,7,3,0.24,0.87,6,6,Correct
152,Brazil,PT,Human,47,Male,NA,6,7,6,6,7,4,7,1,Bike,Dr. Thompson,Utilitarian,6,5,6,6,5,0.25,0.63,6,6,Correct
152,Brazil,PT,Human,47,Male,NA,6,7,6,6,7,4,7,2,Baby,Dr. Smith,Deontological,7,2,6,7,6,0.65,0.17,6,7,Correct
153,Brazil,PT,Human,59,Female,NA,5,4,7,5,5,3,5,1,Bike,Dr. Thompson,Utilitarian,7,2,6,2,7,0.88,0.85,6,6,Correct
153,Brazil,PT,Human,59,Female,NA,5,4,7,5,5,3,5,2,Baby,Dr. Smith,Deontological,5,3,4,4,5,0.85,0.13,5,6,Correct
154,Brazil,PT,AI,39,Female,NA,7,1,4,7,4,2,5,1,Baby,VIRTUE-BOT,Utilitarian,1,1,7,7,7,0.02,0,4,4,Correct
154,Brazil,PT,AI,39,Female,NA,7,1,4,7,4,2,5,2,Bike,ETHIC-AI,Deontological,1,7,1,7,7,1,1,7,7,Incorrect
155,Brazil,PT,AI,59,Male,NA,4,6,5,6,5,3,4,1,Baby,VIRTUE-BOT,Utilitarian,1,7,1,1,1,0.02,0,7,7,Correct
155,Brazil,PT,AI,59,Male,NA,4,6,5,6,5,3,4,2,Bike,ETHIC-AI,Deontological,7,1,6,1,4,0,0,7,7,Correct
156,Brazil,PT,Human,55,Male,NA,8,6,6,6,2,1,2,1,Bike,Dr. Smith,Utilitarian,1,7,1,7,2,0,0,7,7,Correct
156,Brazil,PT,Human,55,Male,NA,8,6,6,6,2,1,2,2,Baby,Dr. Thompson,Deontological,7,7,7,1,7,0,0,7,7,Correct
157,Brazil,PT,Human,50,Female,NA,6,7,7,7,6,3,4,1,Bike,Dr. Thompson,Utilitarian,3,6,1,6,2,0,0,7,7,Correct
157,Brazil,PT,Human,50,Female,NA,6,7,7,7,6,3,4,2,Baby,Dr. Smith,Deontological,6,1,6,2,6,0,0,7,7,Correct
158,Brazil,PT,Human,51,Female,NA,8,7,7,4,5,1,2,1,Baby,Dr. Thompson,Deontological,6,2,6,4,6,0.23,0.2,7,7,Correct
158,Brazil,PT,Human,51,Female,NA,8,7,7,4,5,1,2,2,Bike,Dr. Smith,Utilitarian,3,3,3,5,3,0.28,0.17,6,7,Correct
159,Brazil,PT,Human,47,Female,NA,6,7,5,8,5,4,4,1,Bike,Dr. Smith,Utilitarian,3,3,3,5,2,0.59,0.55,3,4,Correct
159,Brazil,PT,Human,47,Female,NA,6,7,5,8,5,4,4,2,Baby,Dr. Thompson,Deontological,5,3,5,4,4,0.27,0.32,5,5,Correct
160,Brazil,PT,Human,52,Female,NA,4,4,4,8,6,3,5,1,Baby,Dr. Smith,Utilitarian,5,3,4,3,4,0.62,0.79,4,6,Correct
160,Brazil,PT,Human,52,Female,NA,4,4,4,8,6,3,5,2,Bike,Dr. Thompson,Deontological,3,4,3,5,5,0.65,0.81,4,5,Correct
161,Brazil,PT,Human,39,Female,NA,5,7,7,2,7,5,7,1,Baby,Dr. Thompson,Deontological,7,1,7,5,4,0,0,7,7,Correct
161,Brazil,PT,Human,39,Female,NA,5,7,7,2,7,5,7,2,Bike,Dr. Smith,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
162,Brazil,PT,AI,43,Female,NA,8,7,7,4,5,3,6,1,Baby,ETHIC-AI,Deontological,5,2,6,2,5,0,0,7,7,Correct
162,Brazil,PT,AI,43,Female,NA,8,7,7,4,5,3,6,2,Bike,VIRTUE-BOT,Utilitarian,6,2,5,2,4,0.74,0.78,6,7,Correct
163,Brazil,PT,Human,36,Male,NA,4,4,5,5,5,3,4,1,Baby,Dr. Smith,Utilitarian,5,2,4,7,7,1,1,4,4,Correct
163,Brazil,PT,Human,36,Male,NA,4,4,5,5,5,3,4,2,Bike,Dr. Thompson,Deontological,5,1,7,7,7,1,0,4,7,Correct
164,Brazil,PT,AI,41,Female,NA,6,3,3,8,6,4,6,1,Bike,VIRTUE-BOT,Deontological,6,3,5,5,6,0.19,0.21,7,7,Correct
164,Brazil,PT,AI,41,Female,NA,6,3,3,8,6,4,6,2,Baby,ETHIC-AI,Utilitarian,6,4,5,5,5,0.17,0.19,7,6,Correct
165,Brazil,PT,Human,38,Female,NA,8,7,6,8,6,3,5,1,Bike,Dr. Smith,Deontological,7,1,6,2,6,0,0,6,6,Correct
165,Brazil,PT,Human,38,Female,NA,8,7,6,8,6,3,5,2,Baby,Dr. Thompson,Utilitarian,1,7,1,7,1,0,0,7,7,Correct
166,Brazil,PT,AI,35,Female,NA,8,1,6,8,7,4,4,1,Baby,VIRTUE-BOT,Utilitarian,4,5,4,1,2,0.75,0.73,5,5,Correct
166,Brazil,PT,AI,35,Female,NA,8,1,6,8,7,4,4,2,Bike,ETHIC-AI,Deontological,7,3,5,5,4,0.11,0.09,6,6,Correct
167,Brazil,PT,AI,64,Male,NA,4,1,4,6,1,2,4,1,Baby,VIRTUE-BOT,Utilitarian,1,1,1,7,1,0,0.02,7,7,Correct
167,Brazil,PT,AI,64,Male,NA,4,1,4,6,1,2,4,2,Bike,ETHIC-AI,Deontological,7,7,7,7,7,1,0.01,7,7,Correct
168,Brazil,PT,Human,40,Female,NA,6,3,7,6,6,4,6,1,Bike,Dr. Smith,Utilitarian,5,7,3,2,5,1,1,5,6,Correct
168,Brazil,PT,Human,40,Female,NA,6,3,7,6,6,4,6,2,Baby,Dr. Thompson,Deontological,4,7,3,6,5,1,0.75,5,6,Incorrect
169,Brazil,PT,Human,55,Female,NA,8,3,2,8,3,3,2,1,Bike,Dr. Thompson,Deontological,7,1,7,1,7,0,0,7,7,Correct
169,Brazil,PT,Human,55,Female,NA,8,3,2,8,3,3,2,2,Baby,Dr. Smith,Utilitarian,4,7,1,4,4,0.01,0.02,4,4,Correct
170,Brazil,PT,Human,22,Female,NA,4,4,4,4,5,3,6,1,Baby,Dr. Thompson,Utilitarian,1,1,1,1,1,0,0.22,7,6,Correct
170,Brazil,PT,Human,22,Female,NA,4,4,4,4,5,3,6,2,Bike,Dr. Smith,Deontological,3,3,4,6,6,0.83,0,6,7,Correct
